Customer Name,Region,Product Category,Sales
Marie Fitzgerald,South,Office Supplies,168.44
Marie McClure,West,Office Supplies,100.6
Marie Pittman,Central,Furniture,2242.81
Marie Pittman,Central,Office Supplies,626.36
Marie Pittman,Central,Technology,14.53
Marilyn Baxter,Central,Office Supplies,42.25
Marilyn Bishop,West,Office Supplies,103.96
Marilyn Bishop,West,Technology,10455.37
Marilyn Blalock,Central,Technology,4825.99
Marion Bowling,East,Furniture,33.35
Marion Jordan,South,Office Supplies,4262.43
Marion Kaplan,East,Technology,3103.28
Marion L Fitzgerald,East,Office Supplies,98.61
Marion Lindsey,West,Office Supplies,2852.63
Marion Lindsey,West,Technology,47.38
Marion Nolan Kaplan,Central,Furniture,24.48
Marion Nolan Kaplan,Central,Office Supplies,851.82
Marion Owens,East,Furniture,1033.93
Marion Owens,East,Office Supplies,1.65
Marion Stephenson,Central,Furniture,321.9
Marion Stephenson,Central,Technology,1570.09
Marion Wilcox,Central,Furniture,1377.7
Marion Wilcox,Central,Office Supplies,766.75
Marjorie Arthur,East,Technology,615.54
Marjorie Burnette,South,Furniture,672.34
Marjorie Burnette,South,Office Supplies,953.4
Marjorie Maxwell,South,Office Supplies,314.8
Marjorie Owens,Central,Office Supplies,116.61
Marjorie Owens,Central,Technology,2053.87
Marjorie Pope,Central,Furniture,1584.1
Marjorie Pope,Central,Office Supplies,12621.56
Marjorie Pope,Central,Technology,8020.57
Mark Joyner,East,Office Supplies,29.65
Mark Manning,East,Office Supplies,147.26
Mark Puckett,East,Technology,181.38
Mark Ritchie,Central,Furniture,199.76
Mark Ritchie,Central,Office Supplies,247.28
Marlene Abrams,East,Office Supplies,25.06
Marlene Davidson,South,Office Supplies,431.43
Marlene Elmore,Central,Office Supplies,120.38
Marlene Gray,East,Office Supplies,74.23
Marlene Harrison,Central,Furniture,1661.17
Marlene Harrison,Central,Office Supplies,191.1
Marlene Harrison,Central,Technology,3094.9
Marlene Kirk,Central,Office Supplies,529.83
Marlene Phillips,East,Technology,24.44
Marsha Gibbons,Central,Furniture,1465.14
Marsha P Joyner,East,Furniture,2285.41
Marsha P Joyner,East,Office Supplies,903.7
Marsha Roy,South,Office Supplies,680.2
Marsha Roy,South,Technology,568.38
Marsha Shaffer,East,Office Supplies,27.63
Marshall Brandt Briggs,South,Furniture,798.69
Marshall Brandt Briggs,South,Office Supplies,96.44
Marshall Brandt Briggs,South,Technology,792.11
Marshall Riddle,East,Technology,160.5
Marshall Sutherland,South,Furniture,200.51
Marshall Sutherland,South,Office Supplies,288.12
Marshall Sutherland,South,Technology,1311.53
Martha Bowers,East,Furniture,1790.1
Martha Bowers,East,Office Supplies,500.7
Martha Cunningham,East,Office Supplies,4531.22
Martha Durham,South,Office Supplies,289
Martha Jenkins,East,Furniture,248.22
Martha Jenkins,East,Office Supplies,887.32
Martha Jenkins,East,Technology,109.87
Martha Pridgen,West,Office Supplies,409.68
Martha Pridgen,West,Technology,91.78
Martin Bowman,East,Office Supplies,65.7
Martin Fink,Central,Office Supplies,118.54
Martin Heath,South,Office Supplies,6.82
Martin Heath,South,Technology,200.29
Martin Henson,East,Office Supplies,155.69
Martin Kirk,South,Furniture,42.13
Martin Kirk,South,Office Supplies,736.3
Martin Kirk,South,Technology,4112.67
Martin Mitchell,East,Office Supplies,487.56
Martin Page,East,Office Supplies,113.09
Martin Underwood,Central,Office Supplies,103.74
Martin Underwood,Central,Technology,439.89
Martin Weeks,East,Office Supplies,22.85
Marvin Butler,West,Furniture,1011.56
Marvin Hawley,East,Furniture,2276.9
Marvin Hunt,Central,Furniture,1326.78
Marvin Hunt,Central,Office Supplies,490.32
Marvin Hunt,Central,Technology,2133.24
Marvin MacDonald,West,Furniture,665.9
Marvin MacDonald,West,Office Supplies,307.65
Marvin MacDonald,West,Technology,98.74
Marvin Parrott,Central,Office Supplies,366.49
Marvin Patrick,Central,Furniture,12663.3
Marvin Patrick,Central,Office Supplies,6930.35
Marvin Patrick,Central,Technology,5014.07
Marvin Reeves McMillan,East,Furniture,8.48
Marvin Reeves McMillan,East,Office Supplies,442.66
Marvin Reeves McMillan,East,Technology,309.56
Marvin Reid,Central,Office Supplies,2308.87
Marvin Roberson,East,Furniture,3242.96
Marvin Rollins,East,Office Supplies,214.14
Marvin Washington,East,Office Supplies,126.01
Marvin Yang,South,Furniture,796.87
Marvin Yang,South,Office Supplies,48.78
Marvin Yang,South,Technology,1263.35
Mary B Davies,East,Technology,141.29
Mary Gray,East,Furniture,1600.41
Mary Henson,West,Technology,4034.57
Mary Hewitt,Central,Furniture,3114.66
Mary Hewitt,Central,Office Supplies,899.95
Mary Hewitt,Central,Technology,1917.35
Mary Knowles,Central,Office Supplies,6.4
Mary Larson,Central,Furniture,1869.09
Mary Larson,Central,Office Supplies,4836.88
Mary Larson,Central,Technology,6246.14
Mary Norman,West,Office Supplies,2775.26
Mary Norman,West,Technology,1949.07
Mary O Rich,West,Furniture,42.58
Mary O Rich,West,Office Supplies,951.33
Mary Page,West,Furniture,6724.2
Mary Page,West,Office Supplies,1726.41
Mary Page,West,Technology,353.1
Mary Wood,East,Office Supplies,74.95
Mary Wood,East,Technology,175.11
Matthew Berman,West,Office Supplies,557.75
Matthew Berman,West,Technology,6819.11
Matthew Conway,East,Furniture,1053.89
Matthew Conway,East,Office Supplies,84.91
Matthew Conway,East,Technology,231.62
Matthew Kearney,Central,Office Supplies,558.92
Matthew Kearney,Central,Technology,917.92
Matthew Welsh,South,Furniture,477.72
Maureen Bradley,East,Office Supplies,1923.81
Maureen Herbert Hood,Central,Furniture,3845.35
Maureen Herbert Hood,Central,Office Supplies,347.31
Maureen McCoy,South,Office Supplies,75.62
Maureen Stout,Central,Furniture,346.33
Maureen Stout,Central,Office Supplies,825.77
Maureen Tanner,South,Office Supplies,8.84
Maureen Whitley,South,Office Supplies,81.15
Maureen Whitley,South,Technology,97.96
Maurice Everett,West,Furniture,14024.29
Maurice Everett,West,Office Supplies,8960.42
Maurice Everett,West,Technology,1361.95
Maurice Faulkner,East,Technology,432.39
Maurice Kelly,South,Office Supplies,128.91
Max Gonzalez,Central,Office Supplies,384.7
Max Gonzalez,Central,Technology,928.94
Max Hubbard,South,Furniture,52.51
Max Hubbard,South,Office Supplies,235.28
Max Hubbard,South,Technology,7383.58
Max Hurley,West,Office Supplies,240.05
Max Kirby,Central,Furniture,76.42
Max Kuhn Bailey,East,Office Supplies,320.13
Max McKenna,Central,Furniture,1986.18
Max McKenna,Central,Office Supplies,107.61
Max McKenna,Central,Technology,2664.28
Max Ross Finch,East,Furniture,1038.45
Max Ross Finch,East,Technology,560.82
Max Small,Central,Office Supplies,34.65
Max Small,Central,Technology,446.19
Maxine Collier Grady,Central,Furniture,26384.28
Maxine Collier Grady,Central,Office Supplies,6333.55
Maxine Collier Grady,Central,Technology,2217.03
Maxine Fletcher,South,Office Supplies,6.73
Maxine Joyner,Central,Office Supplies,273.46
Maxine Joyner,Central,Technology,1676.84
Maxine Middleton,South,Office Supplies,199.13
Maxine Middleton,South,Technology,45.61
Maxine Myers,Central,Office Supplies,99.97
Maxine O Wallace,Central,Office Supplies,54.81
Maxine Wilson Best,East,Office Supplies,231.23
Megan Bender,East,Office Supplies,74.14
Megan Woods,Central,Furniture,2549.3
Megan Woods,Central,Office Supplies,862.97
Megan Woods,Central,Technology,43.58
Megan York,West,Furniture,101.31
Megan York,West,Office Supplies,315.01
Megan York,West,Technology,5014.42
Melanie Barker Hirsch,South,Furniture,915.7
Melanie Barker Hirsch,South,Office Supplies,264.89
Melanie Barker Hirsch,South,Technology,238.16
Melanie Burgess,Central,Furniture,928.92
Melanie Burgess,Central,Office Supplies,27.15
Melanie Burgess,Central,Technology,3311.89
Melanie Cooper,South,Technology,1435.42
Melanie Garner,East,Furniture,705.47
Melanie Knight,East,Office Supplies,16.03
Melanie Morrow,Central,Office Supplies,209.68
Melanie Ray,Central,Furniture,1787.57
Melanie Ray,Central,Office Supplies,69.21
Melanie Ray,Central,Technology,2626.97
Melinda Leonard,East,Furniture,3921.22
Melinda Leonard,East,Office Supplies,475.15
Melinda Leonard,East,Technology,610.81
Melinda Rogers,Central,Furniture,248.84
Melinda Rogers,Central,Office Supplies,158.17
Melinda Rogers,Central,Technology,513.93
Melinda Ross,East,Technology,933.72
Melinda Sloan,Central,Office Supplies,588.61
Melinda Thornton,South,Office Supplies,531.88
Melinda Thornton,South,Technology,8052.86
Melissa McCullough,East,Office Supplies,230.16
Melvin Benton,West,Office Supplies,110.13
Melvin Benton,West,Technology,989.45
Melvin Duke,Central,Furniture,66.9
Melvin Duke,Central,Office Supplies,54.34
Melvin Duke,Central,Technology,159.68
Melvin Hsu,East,Office Supplies,3.32
Melvin Hull,East,Furniture,188.43
Melvin Hull,East,Office Supplies,339.85
Melvin Hull,East,Technology,374.96
Melvin Kendall,West,Technology,556.61
Melvin Willis,Central,Furniture,960.9
Melvin Willis,Central,Technology,518.92
Meredith B Sherrill,East,Technology,588.86
Meredith Bland,West,Furniture,23.93
Meredith Bland,West,Office Supplies,2693.45
Meredith Bland,West,Technology,1850.18
Meredith Brandon,Central,Office Supplies,2336.39
Meredith Brandon,Central,Technology,1637.7
Meredith Humphrey,South,Office Supplies,1178.23
Meredith Humphrey,South,Technology,126.71
Meredith Norris Thomas,East,Office Supplies,206.95
Meredith Walters,East,Furniture,2011.32
Michael Carr,East,Technology,166.42
Michael Howe,Central,Furniture,121.29
Michael Robbins,Central,Office Supplies,113.51
Michael Robbins,Central,Technology,2963.02
Michael Shaffer,South,Furniture,285.94
Michael Shaffer,South,Office Supplies,2443.8
Michael Summers,East,Office Supplies,183.67
Michael Tanner,Central,Furniture,151.34
Michael Tanner,Central,Office Supplies,76.91
Michael Tanner,Central,Technology,25.1
Michael Wiggins,East,Furniture,18805.51
Michael Wiggins,East,Office Supplies,1438.22
Michael Wiggins,East,Technology,5083.38
Michele Bennett,Central,Furniture,189.31
Michele Bennett,Central,Office Supplies,315.85
Michele Bradshaw,South,Furniture,143.59
Michele Bradshaw,South,Technology,1160.42
Michele Bullard,Central,Furniture,120.47
Michele Bullard,Central,Office Supplies,58.8
Michele Meadows,East,Office Supplies,643.76
Michele Morrow Marsh,West,Office Supplies,107.32
Michelle Allison,East,Office Supplies,834.63
Michelle Bryant Phillips,South,Furniture,4009.04
Michelle Bryant Phillips,South,Office Supplies,168.36
Michelle Steele,South,Furniture,3191.02
Michelle Steele,South,Technology,443.23
Mike Barry,East,Office Supplies,18.5
Mike Barry,East,Technology,1157.75
Mike G Hartman,South,Furniture,2530.46
Mike G Hartman,South,Office Supplies,268.7
Mike G Hartman,South,Technology,464.25
Mike Haas,East,Furniture,146.13
Mike Howard,East,Furniture,2495.35
Mike Howard,East,Office Supplies,381.55
Mike Howard,East,Technology,98.77
Mike Pollard,West,Furniture,869.9
Mike Pollard,West,Office Supplies,220.7
Mike Strauss,West,Office Supplies,290.44
Mike T O'Neill,South,Furniture,6269.79
Mike T O'Neill,South,Office Supplies,368.9
Mike Wilder,West,Office Supplies,645.8
Mike Wilder,West,Technology,248.58
Mildred Briggs,Central,Office Supplies,1477.84
Mildred Chase,West,Office Supplies,312.65
Mildred Chase,West,Technology,1638.93
Mildred English,West,Technology,1338.38
Mildred Mullen,East,Furniture,7099.12
Mildred Peacock,East,Office Supplies,74.57
Mildred Steele,West,Furniture,6427.77
Mildred Steele,West,Office Supplies,240.87
Mildred Steele,West,Technology,661.28
Milton Bland,West,Technology,21760.88
Milton Clarke,East,Furniture,1849.2
Milton Clarke,East,Office Supplies,534.93
Milton Davenport,East,Office Supplies,68.14
Milton G Hoyle,South,Technology,755.57
Milton Green,East,Furniture,2920.42
Milton Harrell,East,Furniture,212.19
Milton Harrell,East,Office Supplies,329.84
Milton Harrell,East,Technology,482.78
Milton Lindsay,East,Office Supplies,1071.56
Milton Padgett,West,Furniture,1775.81
Milton Padgett,West,Office Supplies,185.88
Milton Padgett,West,Technology,3084.04
Milton Phillips,East,Office Supplies,41.27
Milton Phillips,East,Technology,3562.94
Milton Pollock,South,Furniture,331.97
Milton Pollock,South,Office Supplies,717.05
Milton Pollock,South,Technology,299.63
Miriam Bowman,South,Furniture,1236.26
Miriam Bowman,South,Office Supplies,450.15
Miriam Bowman,South,Technology,24.53
Miriam Drake,Central,Office Supplies,150.98
Miriam Drake,Central,Technology,727.1
Miriam Francis,South,Office Supplies,1976.41
Miriam Greenberg,Central,Furniture,856.22
Miriam Greenberg,Central,Office Supplies,3874.64
Miriam Greenberg,Central,Technology,563.91
Miriam Mueller,South,Furniture,995.8
Miriam Mueller,South,Technology,4892
Miriam Proctor,West,Office Supplies,476.14
Miriam Proctor,West,Technology,1528.72
Miriam Snow,Central,Office Supplies,13128.18
Mitchell Clayton,East,Office Supplies,377.13
Mitchell Goldberg,East,Furniture,1378.51
Mitchell Goldberg,East,Technology,149.67
Mitchell Hubbard,East,Furniture,817.2
Mitchell Ross,South,Office Supplies,5767.23
Mitchell Ross,South,Technology,2381.01
Molly Bolton,East,Technology,315.33
Molly Branch,East,Furniture,1468.42
Molly Branch,East,Technology,305.06
Molly Browning,East,Furniture,2931.05
Molly Browning,East,Office Supplies,454.01
Molly Browning,East,Technology,2427.18
Molly Mueller,East,Office Supplies,20.01
Molly Sanchez,East,Office Supplies,59.54
Molly Vincent,East,Office Supplies,20.87
Molly Walton Forrest,South,Furniture,249.41
Molly Walton Forrest,South,Office Supplies,357.6
Molly Walton Forrest,South,Technology,326.41
Molly Webster,West,Furniture,755.51
Molly Webster,West,Office Supplies,429.17
Molly Webster,West,Technology,10019.26
Monica Daly,East,Technology,228.27
Monica Harvey,Central,Office Supplies,22.85
Monica Harvey,Central,Technology,1689.5
Monica Howard,West,Office Supplies,204.84
Monica Howard,West,Technology,467.03
Monica Jensen,Central,Furniture,755.55
Monica Law Thompson,South,Office Supplies,695.76
Monica Law Thompson,South,Technology,2792.12
Monica May,West,Office Supplies,84.19
Monica May,West,Technology,1489.64
Monica McCormick,South,Furniture,5082.26
Monica McCormick,South,Office Supplies,461.94
Monica McCormick,South,Technology,64.59
Monica Stuart,Central,Office Supplies,1054.91
Monica Stuart,Central,Technology,253.5
Nancy Bennett,Central,Office Supplies,365.94
Nancy Bennett,Central,Technology,60.5
Nancy Combs,Central,Office Supplies,512
Nancy Combs,Central,Technology,1316.24
Nancy Holden,Central,Office Supplies,76.87
Nancy Hunt,East,Office Supplies,622.63
Nancy Hunt,East,Technology,1019.6
Nancy Schwartz,South,Technology,2232.66
Nancy Schwartz Peacock,Central,Office Supplies,148.34
Nancy Schwartz Peacock,Central,Technology,313.46
Nancy White,Central,Furniture,301.98
Nancy White,Central,Office Supplies,462.32
Nancy White,Central,Technology,570.71
Natalie Aldridge,South,Furniture,102.9
Natalie Aldridge,South,Office Supplies,2333.88
Natalie Aldridge,South,Technology,90.06
Natalie Faulkner,East,Office Supplies,63.31
Natalie McIntyre,Central,Office Supplies,3972.24
Natalie Raynor,West,Technology,5972.59
Natalie Snow,South,Furniture,203.67
Natalie Snow,South,Office Supplies,542.34
Natalie Snow,South,Technology,287.45
Natalie Watts,Central,Furniture,1700.38
Natalie Watts,Central,Office Supplies,119.61
Nathan Fox,South,Furniture,570.52
Nathan Fox,South,Office Supplies,531.62
Nathan Fox,South,Technology,1029.63
Nathan Jenkins,South,Furniture,807.49
Nathan Jenkins,South,Office Supplies,13.72
Nathan Jenkins,South,Technology,882.93
Nathan Lowry Shea,Central,Office Supplies,34.88
Nathan Newton,South,Office Supplies,138.94
Nathan Newton,South,Technology,1614.15
Nathan Wyatt,West,Furniture,150.61
Nathan Wyatt,West,Office Supplies,720.98
Nathan Wyatt,West,Technology,107.47
Neal Currin,West,Office Supplies,252.66
Neal Currin,West,Technology,276.24
Neal Helms,South,Office Supplies,2035.11
Neal Helms,South,Technology,775.37
Neal Snow,East,Furniture,633.43
Neal Weber,East,Furniture,810.47
Neal Wolfe,West,Furniture,24066.44
Neal Wolfe,West,Office Supplies,29264.64
Neal Wolfe,West,Technology,15786.92
Neil Arnold Kidd,Central,Office Supplies,88.9
Neil Arnold Kidd,Central,Technology,404.69
Neil Bailey,East,Furniture,3781.12
Neil Bailey,East,Office Supplies,2317.93
Neil Bailey,East,Technology,893.53
Neil Barbee,Central,Office Supplies,1566.15
Neil Hahn,West,Furniture,744.98
Neil Hahn,West,Office Supplies,416.5
Neil Hahn,West,Technology,4498.67
Neil Hogan,West,Office Supplies,39.97
Neil Hogan,West,Technology,102.94
Neil Jacobson,Central,Office Supplies,494.75
Neil Jacobson,Central,Technology,1597.18
Neil Parker,South,Office Supplies,228.13
Neil Parker,South,Technology,2711.44
Neil Song,Central,Office Supplies,33.84
Neil Waller,East,Furniture,129.88
Nelson Coley,Central,Office Supplies,989.31
Nelson Hensley,West,Furniture,2526.32
Nelson Hensley,West,Office Supplies,1293
Nelson Hensley,West,Technology,12691.06
Nelson Hong,West,Technology,825.32
Nelson House,South,Office Supplies,9.03
Nelson House,South,Technology,1547.69
Nicholas Donnelly,South,Furniture,65.52
Nicholas Donnelly,South,Office Supplies,279.99
Nicholas Donnelly,South,Technology,229.42
Nicholas Pritchard,South,Furniture,1407.01
Nicholas Pritchard,South,Technology,89.6
Nicholas Wallace,Central,Furniture,23.74
Nicholas Wallace,Central,Office Supplies,3493.07
Nicholas Wallace,Central,Technology,2214.05
Nicole Cannon,Central,Furniture,63.07
Nicole Cannon,Central,Office Supplies,112.04
